ID Caso,Código DANE de Municipio,Municipio,Departamento,Anho,Mes,Dia,ID Persona,Sexo,Etnia,Ocupacion,Caletera,Campanera,Cocinera,Comandante,Combatiente,Contabilidad,Entrenamiento,Escolta,Extorsiones,Fabricación de Otras Armas No Convencionales,Fabricación y/o Siembra de Minas Antipersonal,Guardia,Informante,Patrullera,Radio Operaciones,Raspachín,Servicios de Salud,Sicariato,Trabajo Organizativo,Tráfico de Estupefacientes,Transporte de Armas,Sin Información de Oficios Realizados,Otro Oficio Realizado,Edad
312722,18205,CURILLO,CAQUETÁ,0000,00,00,354154,Mujer,Indígena,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312723,18205,CURILLO,CAQUETÁ,0000,00,00,354155,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312724,18205,CURILLO,CAQUETÁ,0000,00,00,354156,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312725,18205,CURILLO,CAQUETÁ,0000,00,00,354157,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312726,18205,CURILLO,CAQUETÁ,0000,00,00,354158,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312727,18205,CURILLO,CAQUETÁ,0000,00,00,354159,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312728,18205,CURILLO,CAQUETÁ,0000,00,00,354160,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312729,18205,CURILLO,CAQUETÁ,0000,00,00,354161,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312730,18205,CURILLO,CAQUETÁ,0000,00,00,354162,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312731,18205,CURILLO,CAQUETÁ,0000,00,00,354163,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312732,18205,CURILLO,CAQUETÁ,0000,00,00,354164,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312733,18205,CURILLO,CAQUETÁ,0000,00,00,354165,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312734,18205,CURILLO,CAQUETÁ,0000,00,00,354166,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312736,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354168,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
312737,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354169,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
312738,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2007,12,01,354170,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312739,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2000,04,15,354171,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
312740,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2002,05,11,354172,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312741,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2002,05,17,354173,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312742,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2002,08,01,354174,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
312743,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2003,04,24,354175,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312744,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2003,06,17,354176,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312745,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2003,11,14,354177,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312746,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2004,02,01,354178,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312747,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2004,10,19,354179,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
312748,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2004,11,17,354180,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312749,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2004,12,16,354181,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312750,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2005,01,01,354182,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312751,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2005,03,18,354183,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312752,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2005,07,11,354184,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312753,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2005,07,12,354185,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312754,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2005,09,16,354186,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
312755,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2005,10,01,354187,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312756,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2006,01,19,354188,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312757,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2006,02,01,354189,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312758,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2006,02,24,354190,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312759,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2006,04,07,354191,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312760,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2006,08,08,354192,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312761,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2007,01,19,354193,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312762,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2007,10,31,354194,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312763,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2007,12,01,354195,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312764,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2008,01,20,354196,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312765,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2008,03,15,354197,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312766,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2008,07,20,354198,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312767,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2008,09,01,354199,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312767,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2008,09,01,354200,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312769,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2009,02,01,354201,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312770,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2009,02,15,354202,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312771,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2009,09,01,354203,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312772,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2009,11,01,354204,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312773,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2010,01,15,354205,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312774,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2010,08,19,354206,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312775,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2010,10,15,354207,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312776,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2011,12,20,354208,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312777,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2012,03,09,354209,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312778,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2012,08,26,354210,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312779,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2013,10,24,354211,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312780,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2003,00,00,354212,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312781,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354213,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312782,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354214,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312783,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354215,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312784,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354216,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312785,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354217,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312786,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354218,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312787,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354219,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312788,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354220,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312789,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354221,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312790,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354222,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312791,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354223,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312793,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2013,01,01,354225,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312794,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2013,03,11,354226,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312795,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2015,01,10,354227,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312796,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354228,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
312797,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2015,01,28,354229,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312798,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354230,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312799,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2012,12,01,354231,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312800,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2015,08,22,354232,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312801,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2015,09,28,354233,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312802,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2015,09,11,354234,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312803,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2014,10,20,354235,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
312804,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354236,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312805,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354237,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312806,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354238,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312807,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354239,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312808,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2008,07,20,354240,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312809,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354241,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312810,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354242,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312811,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354243,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312812,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354244,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312813,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354245,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312814,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354246,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312815,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354247,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312816,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354248,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312817,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354249,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312818,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354250,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312819,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354251,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
312820,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354252,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312821,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354253,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312822,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354254,Mujer,,Sin Información,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comandante De Escuadra,7 a 12
312824,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354256,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312825,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354257,Mujer,Indígena,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312826,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354258,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312827,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354259,Hombre,,Sin Información,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miliciano,13 a 17
312828,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354260,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312829,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354261,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312830,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354262,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312831,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354263,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312832,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354264,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312833,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354265,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312834,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354266,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312835,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354267,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312836,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354268,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312837,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354269,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312838,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354270,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312839,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354271,Mujer,Afrocolombiano,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312840,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354272,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312841,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354273,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312842,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354274,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312843,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354275,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312844,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354276,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312845,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354277,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312846,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354278,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312847,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354279,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312848,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,2014,10,28,354280,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
312849,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354281,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312850,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354282,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312851,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354283,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312852,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354284,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
312853,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354285,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
312854,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,0000,00,00,354286,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
